TRANSACTION_ID,RECEIPT_TYPE,OTHER_DESC,
TRANSACTION_ID,RECEIPT_TYPE,OTHER_DESC,
"1335512","Interest",""
"1336466","Interest",""
"1336103","Other","International Day"
"1336114","Other","International Day"
"1336536","Rebates",""
"1340394","Other","YDO '11 convention program ads"
"1340404","Other","YDO '11 convention program ads"
"1344955","Interest","Interest Income"
"1347160","Interest","Interest on Checking"
"1349175","Interest","Interest Income"
"1350458","Refunds","Clearing error"
"1350683","Interest",""
"1353234","Interest",""
"1353659","Interest","Interest"
"1364009","Other","Sale of Tickets for Drawing"
"1409668","Rebates","Sweep Fee"
"1369902","Refunds","Early registration"
"1370037","Interest","CD INTEREST"
"1374622","Interest","Interest Income"
"1375974","Interest","Interest Income"
"1375975","Interest","Interest Income"
"1375976","Interest","Interest Income"
"1377091","Refunds","Refund for room rental deposit"
"1378043","Interest","Interest"
"1382922","Refunds","Deposit Refund"
"1380395","Other","Elephant Fines"
"1381808","Interest","Interest Income"
"1386390","Interest","Interest Cr. to Acct."
"1389508","Interest","Interest Income"
"1389861","Interest","Interest on Account Dec"
"1393948","Interest","Interest on account"
"1402161","Interest",""
"1404474","Interest",""
"1404500","Interest",""
"1404518","Interest",""
"1406548","Other","Other"
"1406975","Other","Other"
"1407637","Interest","Interest Income"
"1409678","Rebates","Sweep Fee"
"1409672","Rebates","Sweep Fee"
"1409684","Interest",""
"1409687","Interest",""
"1409697","Interest",""
"1410478","Interest","Interest Income"
"1410479","Interest","Interest Income"
"1410481","Interest","Interest Income"
"1410532","Refunds","Golf Tournament Fundraiser"
"1412487","Interest","Interest Income"
"1417881","Interest",""
"1417983","Refunds","Check Voided"
"1417984","Refunds","Check voided"
"1418885","Interest","Interest on Certificate of Deposit"
"1420013","Interest","Interest on account"
"1413814","Interest","Interest Income"
"1415765","Interest","Interest Income"
"1417188","Interest","Interest Income"
"1417192","Interest","Interest Income"
"1421362","Other","Dividends"
"1422161","Refunds","Refund for Postage Overpayment"
"1422731","Sales of Assets","Purchase of auction item"
"1422732","Sales of Assets","Purchase of auction item"
"1422733","Sales of Assets","Purchase of auction item"
"1422735","Sales of Assets","Purchase of auction item"
"1422737","Sales of Assets","Purchase of auction item"
"1423857","Interest",""
"1423859","Interest",""
"1423963","Interest","January bank interest"
"1423964","Interest","February bank interest"
"1423965","Interest","March bank interest"
"1424007","Refunds","Refund of meeting room deposits paid by Muskogee County Republicans"
"1424176","Interest","Interest on checking account"
"1424361","Refunds","Refund of Contribution"
"1424365","Interest","On balance"
"1424367","Interest","On balance"
"1424867","Interest","Interest Income"
"1424868","Interest","Interest Income"
"1424869","Interest","Interest Income"
"1425173","Interest","Interest on account"
"1425174","Interest","Interest on account"
"1425175","Interest","Interest on account"
"1425543","Refunds","Refund of Conference Expense"
"1425552","Refunds","Refund of Conference Expense"
"1425921","Interest","Dividend on account"
"1426492","Other","Stop Payment"
"1426501","Interest","Interest Income"
"1426506","Interest",""
"1426509","Interest",""
"1426511","Interest",""
"1426516","Rebates",""
"1427832","Other","Voided check"
"1428779","Interest","Interest Income"
"1429398","Other","Donations"
"1429407","Other","Donations"
"1429410","Other","OFRW Cookbooks"
"1429427","Refunds","Refund of deposit on Community Center rental"
"1429436","Other","Donations"
"1429443","Other","Elephant Fines"
"1429575","Interest","December Interest"
"1429576","Interest","January Interest"
"1429577","Interest","February Interest"
"1429782","Interest","INTEREST"
"1429783","Interest","INTEREST"
"1429784","Interest","INTEREST"
"1430014","Refunds","Over payment"
"1430113","Interest","Interest on certificate of deposit composed entirely of campaign funds"
"1430275","Interest","Jan, Feb and Mar Interest"
"1430277","Interest","Jan, Feb and Mar Interest"
"1274201","Other","Ticket sales"
"1274221","Other","Ticket sales"
"1274239","Other","Ticket sales"
"1274247","Other","Ticket sales"
"1274258","Other","Ticket sales"
"1274262","Other","Ticket sales"
"1274734","Other","Ticket sales"
"1274738","Other","Ticket sales"
"1274739","Other","Ticket sales"
"1274741","Other","Ticket sales"
"1274749","Other","Ticket sales"
"1274750","Other","Ticket sales"
"1274753","Other","Ticket sales"
"1274769","Other","Ticket sales"
"1274771","Other","Ticket sales"
"1274786","Other","Ticket sales"
"1274790","Other","Ticket sales"
"1274792","Other","Ticket sales"
"1274798","Other","Ticket sales"
"1274807","Other","Ticket sales"
"1274811","Other","Ticket sales"
"1274812","Other","Ticket sales"
"1274820","Other","Ticket sales"
"1274836","Other","Ticket sales"
"1274842","Other","Ticket sales"
"1274843","Other","Ticket sales"
"1274847","Other","Ticket sales"
"1274869","Other","Ticket sales"
"1274891","Other","Ticket sales"
"1274893","Other","Ticket sales"
"1275158","Interest","Interest Income"
"1275211","Other","Ticket Sales"
"1276452","Other","Ticket Sales"
"1276395","Other","Ticket Sales"
"1276428","Other","Ticket Sales"
"1276484","Other","Ticket Sales"
"1276486","Other","Ticket Sales"
"1276531","Other","Ticket Sales"
"1276534","Other","Ticket Sales"
"1276846","Other","Ticket Sales"
"1276855","Other","Ticket Sales"
"1276861","Other","Ticket Sales"
"1276866","Other","Ticket Sales"
"1276876","Other","Ticket Sales"
"1276879","Other","Ticket Sales"
"1276882","Other","Ticket Sales"
"1277622","Other","Ticket Sales"
"1277784","Interest","February bank interest"
"1278716","Interest","Interest Income"
"1278724","Interest","Interest Income"
"1284286","Interest","CD Interest"
"1284318","Interest","Interest Income"
"1285440","Interest","Interest Cr. to Acct."
"1285441","Interest","Interest Cr. to Acct."
"1285807","Other","Voided check"
"1288036","Interest","CD Interest"
"1287812","Interest","Interest Credit"
"1288037","Interest","CD Interest"
"1288039","Interest","CD Interest"
"1290538","Interest","Interest Income"
"1290968","Other","Check voided"
"1292408","Interest","Interest"
"1293963","Interest",""
"1295415","Other","Tickets for Drawing"
"1295422","Other","Sale of Tickets for Drawing"
"1295791","Interest","Interest income"
"1296497","Interest","Interest on Account"
"1296660","Other","Dividends"
"1297148","Interest","Interest"
"1304975","Interest","Interest"
"1305158","Other","Reimburse 50% of cost of Feb. 08, 2011 Senate Republician Caucus luncheon"
"1305750","Refunds","National Conference of State Legislatures"
"1308553","Interest","Interest on savings account"
"1306805","Refunds","Reimbursement of Conference Expense"
"1308554","Interest","Interest on checking account"
"1312435","Interest","Interest Income"
"1314008","Interest","Interest"
"1314248","Interest","Interest from certificate of deposit composed of campaign funds"
"1318283","Interest","Interest"
"1319141","Other","Cash donations at meeting"
"1319138","Other","Cash Receipts for admission to Ice Cream Social"
"1321618","Interest","Interest Income"
"1322136","Interest","Interest on bank account"
"1323433","Interest","Interest Income"
"1323584","Interest","Interest Credit"
"1325057","Refunds","Refund of Overpayment for Radio Spots"
"1325789","Interest","Interest on campaign account"
"1327895","Interest","Interest"
"1330107","Interest","April, May and June Interest"
"1330230","Interest","Apr, May and June Interest"
"1330305","Interest","Money Market Interest"
"1330308","Interest","Money Market Interest"
"1330892","Interest","INTEREST INCOME"
"1332465","Other","Other"
"1332483","Other","Other"
"1332643","Interest","Interest Earned"
"1332644","Interest","Interest Earned"
"1332898","Interest",""
"1333327","Other","Rent"
"1333770","Refunds","Media refund"
"1334678","Interest",""
"1335217","Refunds","Unused Basketball Tickets"
"1336112","Other","International Day"
"1338891","Interest","CD Interest"
"1336618","Interest","Interest Income"
"1338890","Interest","Interest Income"
"1338892","Interest","CD Interest"
"1338893","Interest","CD Interest"
"1338894","Interest","Interest Income"
"1338895","Interest","CD Interest"
"1338896","Interest","CD Interest"
"1338897","Interest","CD Interest"
"1338898","Interest","CD Interest"
"1338899","Interest","CD Interest"
"1338900","Interest","CD Interest"
"1338901","Interest","CD Interest"
"1338902","Interest","Interest Income"
"1340397","Other","YDO '11 convention program ads"
"1340398","Other","YDO '11 convention program ads"
"1340402","Other","YDO '11 convention program ads"
"1340908","Rebates","None given"
"1340909","Rebates","None given"
"1344537","Interest","Interest Income"
"1340911","Other","Silent auction"
"1343282","Interest","August bank interest"
"1344935","Interest","Interest Income"
"1344937","Interest","Interest Income"
"1347161","Interest","Interest on Checking"
"1350251","Interest","Interest"
"1350252","Interest","Interest"
"1350480","Other","Check/Disbursement reconciling error"
"1350598","Interest","Interest Cr. to Acct."
"1355015","Other","Voided Check #11-10275"
"1357052","Interest","Interest Income"
"1357053","Interest","Interest Income"
"1357371","Interest","Interest Income"
"1359338","Interest","Interest"
"1366191","Interest","Interest Income"
"1370153","Refunds","Room deposit refund Inhoff meeting"
"1370820","Other","Accounting Adjustment"
"1373932","Interest","Interest Income"
"1376428","Interest","November 2011 Bank Interest"
"1380100","Other","Cash received lunch donations and misc. donations"
"1382701","Interest","On account balance"
"1382703","Interest","On balance"
"1384657","Interest",""
"1384666","Interest",""
"1389139","Interest","Interest on account October"
"1388550","Interest","Oct, Nov, Dec Interest"
"1394994","Interest","Interest drawing campaign accounts"
"1402734","Interest","Interest Income"
"1404471","Interest",""
"1404482","Interest",""
"1404538","Other","From Members"
"1406183","Refunds","Reimbursement from NCL Fall Forum"
"1409691","Interest",""
"1420964","Interest","Dividend on account"
"1422736","Sales of Assets","Purchase of auction item"
"1422821","Sales of Assets","Purchase of auction items"
"1422822","Sales of Assets","Purchase of auction items"
"1423858","Interest",""
"1423915","Interest",""
"1424875","Interest","Interest Income"
"1425541","Refunds","Refund of Lodging Expense"
"1426503","Interest","Interest Income"
"1427833","Other","Voided check"
"1429414","Other","Elephant Fines"
"1429627","Interest","Ssavings Interest"
"1430323","Refunds","Deposit on Helium Tanks"
"1430627","Interest","Interest Cr. to Acct."
"1430628","Interest","Interest Cr. to Acct."
"1430629","Interest","Interest Cr. to Acct."
"1431452","Interest","Interest Earnings"
"1431455","Interest","Interest Earnings"
"1431460","Interest","Interest Earnings"
"1431568","Rebates","Transfer from affiliated national PAC"
"1431912","Interest",""
"1431913","Interest",""
"1431914","Interest",""
"1433004","Interest","Interest"
"1433005","Interest","Inerest"
"1433007","Interest","Interest"
"1434874","Interest","CD Interest"
"1434876","Interest","CD Interest"
"1274202","Other","Ticket sales"
"1274211","Other","Ticket sales"
"1274217","Other","Ticket sales"
"1274218","Other","Ticket sales"
"1274230","Other","Ticket sales"
"1274233","Other","Ticket sales"
"1274245","Other","Ticket sales"
"1274246","Other","Ticket sales"
"1274248","Other","Ticket sales"
"1274249","Other","Ticket sales"
"1274252","Other","Ticket sales"
"1274253","Other","Ticket sales"
"1274254","Other","Ticket sales"
"1274255","Other","Ticket sales"
"1274257","Other","Ticket sales"
"1274261","Other","Ticket sales"
"1274728","Other","Ticket sales"
"1274744","Other","Ticket sales"
"1274759","Other","Ticket sales"
"1274777","Other","Ticket sales"
"1274788","Other","Ticket sales"
"1274796","Other","Ticket sales"
"1274797","Other","Ticket sales"
"1274801","Other","Ticket sales"
"1274805","Other","Ticket sales"
"1274808","Other","Ticket sales"
"1274809","Other","Ticket sales"
"1274815","Other","Ticket sales"
"1274823","Other","Ticket sales"
"1274826","Other","Ticket sales"
"1274828","Other","Ticket sales"
"1274830","Other","Ticket sales"
"1274840","Other","Ticket sales"
"1274849","Other","Ticket sales"
"1274854","Other","Ticket sales"
"1274860","Other","Ticket sales"
"1274862","Other","Ticket sales"
"1274866","Other","Ticket sales"
"1274870","Other","Ticket sales"
"1274874","Other","Ticket sales"
"1274880","Other","Ticket sales"
"1274886","Other","Ticket sales"
"1274887","Other","Ticket sales"
"1274888","Other","Ticket sales"
"1274889","Other","Ticket sales"
"1274890","Other","Ticket sales"
"1276286","Refunds","Filing fee refund"
"1276387","Other","Ticket Sales"
"1276393","Other","Ticket Sales"
"1276396","Other","Ticket Sales"
"1276404","Other","Ticket Sales"
"1276419","Other","Ticket Sales"
"1276439","Other","Ticket Sales"
"1276443","Other","Ticket Sales"
"1276444","Other","Ticket Sales"
"1276446","Other","Ticket Sales"
"1276449","Other","Ticket Sales"
"1276469","Other","Ticket Sales"
"1276471","Other","Ticket Sales"
"1276472","Other","Ticket Sales"
"1276473","Other","Ticket Sales"
"1276476","Other","Ticket Sales"
"1276488","Other","Ticket Sales"
"1276520","Other","Ticket Sales"
"1276529","Other","Ticket Sales"
"1276530","Other","Ticket Sales"
"1276532","Other","Ticket Sales"
"1276691","Interest","Interest Income"
"1276814","Other","Ticket Sales"
"1276821","Other","Ticket Sales"
"1276823","Other","Ticket Sales"
"1276826","Other","Ticket Sales"
"1276840","Other","Ticket Sales"
"1276848","Other","Ticket Sales"
"1276857","Other","Ticket Sales"
"1276859","Other","Ticket Sales"
"1277621","Other","Ticket Sales"
"1278878","Refunds","This should have been paid by SWORW"
"1278879","Refunds","Should have been donated directly to Jackson County Republican Party"
"1279590","Other","Ticket Sales"
"1282926","Interest","Interest Income on CD"
"1284199","Other","To reconcile cash-on-hand to bank account balance"
"1288573","Interest","Interest Income"
"1288577","Other","Check voided"
"1290225","Other","Donation"
"1290428","Refunds","Refund overpayment"
